0.2,2,FEDERAL
1.5,4.5,COMPLAINT
0.23809523809523808,5.7142857142857135,AGAINST
1.125,36,SCHOOL
0.6666666666666666,2,DISTRICT
3,6,BANNING
3.5,119,HIM
7,42,BOYS
3,6,RESTROOM
9,162,26
2,2,GREEKS
9.666666666666666,908.6666666666666,DO
4,52,LEVEL
4,12,SASSY
1,2,URGENT
3,6,'90S
1.6,80,STILL
3,6,CHRISTMASTIME
4.466666666666667,357.33333333333337,GET
1.25,8.75,HELPING
0.6,3.5999999999999996,HAND
7.8,327.59999999999997,PARENTS
2,2,NEWSLETTER
2,8,PRESIDENTS
1,2,POLITICIANS
14,182,CELEBS
0.6333333333333333,29.766666666666666,SAY
2,2,GOOD-BYE
2,2,COLBERT
0.06666666666666667,4.133333333333333,REPORT
5,20,LUCKIEST
2,2,CYCLIST
2,8,SURVIVED
1,14,RUN
2,2,14-WHEEL
1,4,TRUCK
6.75,195.75,HOLIDAY
2,2,MELTED
2.8181818181818183,112.72727272727273,HEART
1.3125,94.5,INTO
2,2,PUDDLE
9.666666666666666,908.6666666666666,CAN
0.8,5.6000000000000005,FILL
2,14,MISSING
4,12,LETTERS
2,2,QWERTY
3,6,KEYBOARD
2,2,PRESENTED
3,6,WWE
12.666666666666666,494,BETTER
3,6,AUSTRALIA
2,2,NICKNAME
1.5,4.5,LONELY
9,162,WELL
1,2,GRANDMA
4,12,INSTAGRAMS
10.571428571428571,835.1428571428571,NEED
2,2,WIKILEAKS
12.428571428571429,2311.714285714286,JUST
4,12,DEPRESSING
18,306,HERE'S
2,2,MAGAZINE'S
3,6,SEXIEST
4.5,40.5,ALIVE
2,2,HALAL
2,2,CART
17,578,PERFECT
3.25,159.25,FOOD
2,2,CHEMIST
0.42857142857142855,3.4285714285714284,CHARGED
1,2,SUPPLYING
2,2,A-ROD'S
1.5,4.5,DEALER
3,6,PERFORMANCE
2,2,ENHANCING
0.125,2,DRUGS
0.5,2,PLEADS
0.3333333333333333,4.666666666666666,GUILTY
2,2,EXCITING
2,2,DEBUTS
3,6,MIDDLE-EARTH
2,2,MYTHOLOGY
5.5,60.5,CAST
4,12,ORANGE
2,8,COVERED
4.5,288,COULD
0.5,3.5,CARRY
2,2,DEPENDED
3.857142857142857,123.42857142857143,WAYS
0.2647058823529412,10.852941176470589,DEAL
3,6,HATERS
5,20,HELLO
8.666666666666666,233.99999999999997,HERE
0.9583333333333334,43.125,SOME
2,2,MONGOOSES
9,72,PLAYING
1,4,BALL
2.5,12.5,PIT
8.285714285714286,522,20
17,272,EXIST
3,6,ASAP
3,6,CONFESSIONS
16.5,544.5,EVERYONE
2,2,HATES
1.6666666666666667,10,YEAR'S
3,6,POLAR
3.5,24.5,BEARS
0.8,27.200000000000003,PARTY
84,6972,ANIMALS
26,650,ANIMAL
1.5,4.5,KINGDOM
17,578,DISNEY
2,2,CHANNEL
1.5,4.5,ORIGINAL
0.29411764705882354,5.882352941176471,SERIES
5,20,CHARACTER
2,2,GINGER
2,2,SPICE
6,30,WORE
1.5,4.5,J
2,2,LO'S
39,1482,FAMOUS
0.5714285714285714,5.142857142857142,GREEN
8,56,DRESS
1.25,8.75,MONTH
4.4,228.8,BEFORE
6.8,251.6,SHE
11.25,528.75,DID
18,306,GUESS
2,2,PLEASURE
9,72,SCENES
2,2,AFTERNOON
0.2857142857142857,2,SQUARE
2.5,82.5,SIGNS
2,2,EMBRACED
2,2,SLOBCORE
2,2,LIFESTYLE
3,6,LEE
0.6666666666666666,2,PACE
2,26,WON
4,12,SHAQ
2,8,PLAYS
5.5,60.5,TOYS
4.529411764705882,416.70588235294116,HE
3,6,CHOSE
6,30,NBA
3.75,63.75,STARS
4,12,DEFINITIVE
2.5,12.5,ULTIMATE
2,2,SALESMAN
2,2,LOUIS
2,2,TOMLINSON
7,42,PROVED
1.6666666666666667,10,SUN
11,110,MEAN
5,110,GIRLS
1.6666666666666667,23.333333333333336,WINTER
4,12,TALENT
1.7692307692307692,60.15384615384615,SHOW
3.1153846153846154,327.11538461538464,11
4,12,MEMES
1.4,14,BOOK
6,30,COVERS
2,2,SQUIRRELS
1,14,SHARE
4,52,LEARNED
2.6666666666666665,24,SIMPLE
3,6,RESOLUTIONS
2,2,INTROVERTS
3.4,68,CHILD
2,2,STARS'
2,2,REMARKABLE
3,6,TRANSFORMATIONS
6,114,HAVING
2,2,THREESOME
3,6,ACCORDING
1.5,4.5,NANCY
3,18,DREW
